2.000000e+01,-1.200000e+01,3.000000e+00,1.500000e+00
2.000000e+01,-1.200000e+01,3.000000e+00,1.536644e+00
2.000000e+01,-1.200000e+01,3.008679e+00,1.536644e+00
1.985619e+01,-1.200000e+01,3.008679e+00,1.536644e+00
1.985619e+01,-1.200000e+01,3.002176e+00,1.536644e+00
1.985619e+01,-1.200000e+01,3.002176e+00,1.546912e+00
1.985619e+01,-1.203307e+01,3.002176e+00,1.546912e+00
1.985619e+01,-1.203307e+01,3.002176e+00,1.506258e+00
1.985619e+01,-1.203307e+01,3.002176e+00,1.506258e+00
1.985619e+01,-1.203307e+01,2.995416e+00,1.506258e+00
2.045373e+01,-1.203307e+01,2.995416e+00,1.506258e+00
2.045373e+01,-1.210911e+01,2.995416e+00,1.506258e+00
2.062041e+01,-1.210911e+01,2.995416e+00,1.506258e+00
2.062041e+01,-1.210911e+01,2.995416e+00,1.506258e+00
2.062041e+01,-1.210911e+01,2.995416e+00,1.483910e+00
2.062041e+01,-1.210911e+01,2.995416e+00,1.461245e+00
2.062041e+01,-1.210911e+01,2.995416e+00,1.462572e+00
2.082931e+01,-1.210911e+01,2.995416e+00,1.462572e+00
2.082931e+01,-1.213533e+01,2.995416e+00,1.462572e+00
2.082931e+01,-1.213681e+01,2.995416e+00,1.462572e+00
2.082931e+01,-1.213681e+01,2.995416e+00,1.506134e+00
2.082931e+01,-1.213681e+01,2.995416e+00,1.513272e+00
2.082931e+01,-1.209917e+01,2.995416e+00,1.513272e+00
2.082931e+01,-1.208079e+01,2.995416e+00,1.513272e+00
2.082931e+01,-1.208079e+01,3.010638e+00,1.513272e+00
2.082931e+01,-1.208079e+01,2.995791e+00,1.513272e+00
2.082931e+01,-1.208079e+01,2.995791e+00,1.632770e+00
2.154974e+01,-1.208079e+01,2.995791e+00,1.632770e+00
2.154974e+01,-1.209124e+01,2.995791e+00,1.632770e+00
2.154974e+01,-1.209124e+01,2.995791e+00,1.638072e+00
2.154974e+01,-1.209124e+01,2.995791e+00,1.758055e+00
2.154974e+01,-1.209124e+01,2.995791e+00,1.750376e+00
2.216137e+01,-1.209124e+01,2.995791e+00,1.750376e+00
2.216137e+01,-1.213551e+01,2.995791e+00,1.750376e+00
2.216137e+01,-1.213551e+01,2.998112e+00,1.750376e+00
2.216137e+01,-1.213551e+01,2.998112e+00,1.750376e+00
2.216137e+01,-1.218732e+01,2.998112e+00,1.750376e+00
2.216137e+01,-1.218732e+01,2.998112e+00,1.720641e+00
2.216137e+01,-1.218732e+01,2.998112e+00,1.638849e+00
2.213708e+01,-1.218732e+01,2.998112e+00,1.638849e+00
2.213708e+01,-1.218732e+01,2.998112e+00,1.623270e+00
2.210993e+01,-1.218732e+01,2.998112e+00,1.623270e+00
2.210993e+01,-1.219813e+01,2.998112e+00,1.623270e+00
2.210993e+01,-1.219813e+01,2.998112e+00,1.700849e+00
2.210993e+01,-1.219813e+01,3.015319e+00,1.700849e+00
2.210993e+01,-1.219813e+01,3.015319e+00,1.700849e+00
2.210993e+01,-1.219813e+01,3.015319e+00,1.700849e+00
2.210993e+01,-1.219813e+01,3.010037e+00,1.700849e+00
2.210993e+01,-1.219813e+01,3.010037e+00,1.654305e+00
2.210993e+01,-1.219813e+01,3.008528e+00,1.654305e+00
2.210993e+01,-1.219813e+01,3.008528e+00,1.654305e+00
2.210993e+01,-1.219813e+01,3.008528e+00,1.725328e+00
2.210993e+01,-1.219813e+01,3.004139e+00,1.725328e+00
2.210993e+01,-1.219813e+01,3.004139e+00,1.665418e+00
2.228383e+01,-1.219813e+01,3.004139e+00,1.665418e+00
2.228383e+01,-1.222797e+01,3.004139e+00,1.665418e+00
2.228383e+01,-1.222797e+01,3.010320e+00,1.665418e+00
2.234943e+01,-1.222797e+01,3.010320e+00,1.665418e+00
2.234943e+01,-1.222797e+01,3.002733e+00,1.665418e+00
2.239402e+01,-1.222797e+01,3.002733e+00,1.665418e+00
2.239402e+01,-1.229697e+01,3.002733e+00,1.665418e+00
2.239402e+01,-1.229697e+01,3.001275e+00,1.665418e+00
2.239402e+01,-1.225509e+01,3.001275e+00,1.665418e+00
2.239402e+01,-1.225509e+01,3.001275e+00,1.697864e+00
2.239402e+01,-1.225509e+01,3.001275e+00,1.697864e+00
2.270333e+01,-1.225509e+01,3.001275e+00,1.697864e+00
2.270333e+01,-1.225509e+01,3.010927e+00,1.697864e+00
2.270333e+01,-1.225509e+01,3.010927e+00,1.682968e+00
2.331372e+01,-1.225509e+01,3.010927e+00,1.682968e+00
2.331372e+01,-1.222450e+01,3.010927e+00,1.682968e+00
2.331372e+01,-1.225529e+01,3.010927e+00,1.682968e+00
2.331372e+01,-1.226886e+01,3.010927e+00,1.682968e+00
2.331372e+01,-1.227873e+01,3.010927e+00,1.682968e+00
2.331372e+01,-1.227873e+01,3.010927e+00,1.681348e+00
2.331372e+01,-1.227873e+01,3.010927e+00,1.809004e+00
2.331372e+01,-1.227873e+01,3.029611e+00,1.809004e+00
2.331372e+01,-1.225661e+01,3.029611e+00,1.809004e+00
2.331372e+01,-1.225661e+01,3.013315e+00,1.809004e+00
2.331372e+01,-1.223945e+01,3.013315e+00,1.809004e+00
2.345394e+01,-1.223945e+01,3.013315e+00,1.809004e+00
2.345394e+01,-1.223945e+01,3.006548e+00,1.809004e+00
2.345394e+01,-1.221418e+01,3.006548e+00,1.809004e+00
2.345394e+01,-1.221418e+01,3.030767e+00,1.809004e+00
2.345394e+01,-1.221418e+01,3.030767e+00,1.857039e+00
2.345394e+01,-1.211004e+01,3.030767e+00,1.857039e+00
2.347502e+01,-1.211004e+01,3.030767e+00,1.857039e+00
2.347502e+01,-1.211004e+01,3.025831e+00,1.857039e+00
2.347502e+01,-1.211004e+01,3.025831e+00,1.819333e+00
2.347502e+01,-1.212367e+01,3.025831e+00,1.819333e+00
2.347502e+01,-1.221915e+01,3.025831e+00,1.819333e+00
2.369060e+01,-1.221915e+01,3.025831e+00,1.819333e+00
2.369060e+01,-1.223516e+01,3.025831e+00,1.819333e+00
2.369060e+01,-1.223516e+01,3.018436e+00,1.819333e+00
2.449030e+01,-1.223516e+01,3.018436e+00,1.819333e+00
2.449030e+01,-1.229269e+01,3.018436e+00,1.819333e+00
2.449030e+01,-1.229269e+01,3.018436e+00,1.858693e+00
2.449030e+01,-1.219616e+01,3.018436e+00,1.858693e+00
2.450166e+01,-1.219616e+01,3.018436e+00,1.858693e+00
2.450166e+01,-1.219616e+01,3.018436e+00,1.862509e+00
2.450166e+01,-1.219616e+01,3.018436e+00,1.862509e+00
2.450166e+01,-1.219616e+01,3.018436e+00,1.862509e+00
2.450166e+01,-1.222673e+01,3.018436e+00,1.862509e+00
2.450166e+01,-1.222673e+01,3.018436e+00,1.862509e+00
2.442758e+01,-1.222673e+01,3.018436e+00,1.862509e+00
