4.050707e+01,-1.200000e+01,3.000000e+00
4.050824e+01,-1.200000e+01,3.000000e+00
4.050824e+01,-1.200000e+01,2.973433e+00
4.050824e+01,-1.215348e+01,2.973433e+00
4.185487e+01,-1.215348e+01,2.973433e+00
4.185487e+01,-1.215348e+01,3.035384e+00
4.185487e+01,-1.215348e+01,3.055280e+00
4.185487e+01,-1.215348e+01,2.993961e+00
4.185487e+01,-1.215348e+01,2.993961e+00
4.185487e+01,-1.203850e+01,2.993961e+00
4.185487e+01,-1.211805e+01,2.993961e+00
4.185487e+01,-1.211805e+01,3.014078e+00
4.185487e+01,-1.195501e+01,3.014078e+00
4.185487e+01,-1.195501e+01,2.942455e+00
4.185487e+01,-1.195931e+01,2.942455e+00
4.272839e+01,-1.195931e+01,2.942455e+00
4.272839e+01,-1.195931e+01,2.942455e+00
4.272839e+01,-1.195931e+01,2.915921e+00
4.272839e+01,-1.195931e+01,2.906311e+00
4.272839e+01,-1.213730e+01,2.906311e+00
4.272839e+01,-1.213730e+01,2.856740e+00
4.272839e+01,-1.202241e+01,2.856740e+00
4.272839e+01,-1.202241e+01,2.865255e+00
4.291017e+01,-1.202241e+01,2.865255e+00
4.273735e+01,-1.202241e+01,2.865255e+00
4.273735e+01,-1.202241e+01,2.865255e+00
4.273735e+01,-1.202241e+01,2.868576e+00
4.273735e+01,-1.198589e+01,2.868576e+00
4.273735e+01,-1.201063e+01,2.868576e+00
4.273735e+01,-1.201063e+01,2.857693e+00
4.273735e+01,-1.213232e+01,2.857693e+00
4.337384e+01,-1.213232e+01,2.857693e+00
4.337384e+01,-1.213232e+01,2.865800e+00
4.349682e+01,-1.213232e+01,2.865800e+00
4.349682e+01,-1.209755e+01,2.865800e+00
4.349682e+01,-1.209755e+01,2.863634e+00
4.349682e+01,-1.209755e+01,2.803228e+00
4.349682e+01,-1.209755e+01,2.803228e+00
4.349682e+01,-1.222237e+01,2.803228e+00
4.349682e+01,-1.222237e+01,2.758255e+00
4.349682e+01,-1.222237e+01,2.835884e+00
4.349682e+01,-1.222237e+01,2.736462e+00
4.349682e+01,-1.222237e+01,2.720571e+00
4.349682e+01,-1.222237e+01,2.704795e+00
4.349682e+01,-1.222237e+01,2.704795e+00
4.349682e+01,-1.222237e+01,2.724352e+00
4.349682e+01,-1.222237e+01,2.671949e+00
4.349682e+01,-1.222237e+01,2.671949e+00
4.386766e+01,-1.222237e+01,2.671949e+00
4.386766e+01,-1.239645e+01,2.671949e+00
4.386766e+01,-1.251886e+01,2.671949e+00
4.386766e+01,-1.251886e+01,2.648796e+00
4.386766e+01,-1.262015e+01,2.648796e+00
4.357802e+01,-1.262015e+01,2.648796e+00
4.357802e+01,-1.262015e+01,2.648796e+00
4.357802e+01,-1.262015e+01,2.531460e+00
4.357802e+01,-1.262015e+01,2.512397e+00
4.357802e+01,-1.264238e+01,2.512397e+00
4.357802e+01,-1.264238e+01,2.479744e+00
4.357802e+01,-1.264238e+01,2.562776e+00
4.357802e+01,-1.264238e+01,2.502545e+00
4.472185e+01,-1.264238e+01,2.502545e+00
4.481511e+01,-1.264238e+01,2.502545e+00
4.481511e+01,-1.264238e+01,2.572247e+00
4.481511e+01,-1.264238e+01,2.629946e+00
4.481511e+01,-1.264238e+01,2.589539e+00
4.521337e+01,-1.264238e+01,2.589539e+00
4.521337e+01,-1.273187e+01,2.589539e+00
4.521337e+01,-1.299691e+01,2.589539e+00
4.521337e+01,-1.299670e+01,2.589539e+00
4.521337e+01,-1.287035e+01,2.589539e+00
4.553294e+01,-1.287035e+01,2.589539e+00
4.553294e+01,-1.287035e+01,2.589539e+00
4.553294e+01,-1.285550e+01,2.589539e+00
4.597830e+01,-1.285550e+01,2.589539e+00
4.665828e+01,-1.285550e+01,2.589539e+00
4.684423e+01,-1.285550e+01,2.589539e+00
4.684423e+01,-1.285550e+01,2.589539e+00
4.684423e+01,-1.285550e+01,2.569051e+00
4.639486e+01,-1.285550e+01,2.569051e+00
4.639486e+01,-1.312480e+01,2.569051e+00
4.639486e+01,-1.312480e+01,2.538099e+00
4.639486e+01,-1.312480e+01,2.538099e+00
4.639486e+01,-1.312480e+01,2.591969e+00
4.639486e+01,-1.308299e+01,2.591969e+00
4.639486e+01,-1.308299e+01,2.594627e+00
4.639486e+01,-1.308299e+01,2.549027e+00
4.639486e+01,-1.308299e+01,2.559712e+00
4.639486e+01,-1.308299e+01,2.563557e+00
4.639486e+01,-1.336965e+01,2.563557e+00
4.639486e+01,-1.336965e+01,2.493394e+00
4.650772e+01,-1.336965e+01,2.493394e+00
4.650772e+01,-1.343958e+01,2.493394e+00
4.650772e+01,-1.376661e+01,2.493394e+00
4.650772e+01,-1.370119e+01,2.493394e+00
4.650772e+01,-1.370119e+01,2.490002e+00
4.650772e+01,-1.370119e+01,2.409427e+00
4.650772e+01,-1.370119e+01,2.409427e+00
4.650772e+01,-1.375079e+01,2.409427e+00
4.650772e+01,-1.375079e+01,2.409427e+00
4.650772e+01,-1.359672e+01,2.409427e+00
4.650772e+01,-1.359672e+01,2.409427e+00
4.650772e+01,-1.364155e+01,2.409427e+00
4.650772e+01,-1.364155e+01,2.436578e+00
4.650772e+01,-1.364155e+01,2.436578e+00
4.650772e+01,-1.364155e+01,2.436578e+00
4.670070e+01,-1.364155e+01,2.436578e+00
4.640318e+01,-1.364155e+01,2.436578e+00
4.640318e+01,-1.371768e+01,2.436578e+00
4.640318e+01,-1.371768e+01,2.526077e+00
4.640318e+01,-1.371768e+01,2.520094e+00
4.640318e+01,-1.371768e+01,2.513514e+00
4.730209e+01,-1.371768e+01,2.513514e+00
4.781579e+01,-1.371768e+01,2.513514e+00
4.781579e+01,-1.360175e+01,2.513514e+00
4.848152e+01,-1.360175e+01,2.513514e+00
4.908541e+01,-1.360175e+01,2.513514e+00
4.921755e+01,-1.360175e+01,2.513514e+00
4.966697e+01,-1.360175e+01,2.513514e+00
4.966697e+01,-1.360175e+01,2.513514e+00
4.966697e+01,-1.365202e+01,2.513514e+00
4.966697e+01,-1.353445e+01,2.513514e+00
4.966697e+01,-1.353445e+01,2.522709e+00
4.966697e+01,-1.353445e+01,2.522709e+00
4.966697e+01,-1.353445e+01,2.489331e+00
5.026537e+01,-1.353445e+01,2.489331e+00
5.026537e+01,-1.353445e+01,2.471033e+00
5.026537e+01,-1.353445e+01,2.481729e+00
5.026537e+01,-1.343953e+01,2.481729e+00
5.026537e+01,-1.343953e+01,2.433813e+00
5.026537e+01,-1.346577e+01,2.433813e+00
5.026537e+01,-1.346577e+01,2.524169e+00
