4.892123e-01,2.000000e-01
4.892123e-01,2.000000e-01
4.614038e-01,2.000000e-01
4.917944e-01,2.000000e-01
4.724624e-01,2.000000e-01
4.643724e-01,2.000000e-01
4.808578e-01,2.000000e-01
4.808578e-01,2.187349e-01
4.808578e-01,2.194113e-01
4.808578e-01,2.194113e-01
4.808578e-01,2.156774e-01
5.205603e-01,2.156774e-01
5.205603e-01,2.159883e-01
5.205603e-01,2.159883e-01
5.214051e-01,2.159883e-01
5.214051e-01,2.217251e-01
5.198329e-01,2.217251e-01
5.198329e-01,2.150854e-01
5.198329e-01,1.971953e-01
4.725454e-01,1.971953e-01
4.844017e-01,1.971953e-01
4.844017e-01,1.971953e-01
4.844017e-01,1.971953e-01
4.844017e-01,1.852127e-01
4.844017e-01,1.852127e-01
4.516779e-01,1.852127e-01
4.516779e-01,1.852127e-01
4.516779e-01,1.852127e-01
4.516779e-01,2.203797e-01
4.516779e-01,2.285160e-01
4.516779e-01,2.285160e-01
4.747723e-01,2.285160e-01
4.986901e-01,2.285160e-01
5.108897e-01,2.285160e-01
5.108897e-01,2.285160e-01
5.320376e-01,2.285160e-01
5.320376e-01,2.285160e-01
5.320376e-01,2.285160e-01
5.185290e-01,2.285160e-01
5.255792e-01,2.285160e-01
5.255792e-01,2.261749e-01
5.255792e-01,2.343800e-01
5.141486e-01,2.343800e-01
5.141486e-01,2.343800e-01
5.247526e-01,2.343800e-01
5.247526e-01,2.378262e-01
5.298022e-01,2.378262e-01
5.298022e-01,2.378262e-01
5.298022e-01,2.457392e-01
5.303576e-01,2.457392e-01
5.303576e-01,2.542698e-01
5.303576e-01,2.693864e-01
5.192412e-01,2.693864e-01
5.192412e-01,2.744892e-01
5.293699e-01,2.744892e-01
5.329440e-01,2.744892e-01
5.370482e-01,2.744892e-01
5.370482e-01,2.758423e-01
5.370482e-01,2.840714e-01
5.248682e-01,2.840714e-01
5.339143e-01,2.840714e-01
5.419955e-01,2.840714e-01
5.419955e-01,3.287208e-01
5.419955e-01,3.287208e-01
5.419955e-01,3.353201e-01
5.419955e-01,3.531893e-01
5.054391e-01,3.531893e-01
5.097443e-01,3.531893e-01
5.239920e-01,3.531893e-01
5.638775e-01,3.531893e-01
5.690440e-01,3.531893e-01
5.690440e-01,3.531893e-01
6.083585e-01,3.531893e-01
6.083585e-01,3.531192e-01
6.083585e-01,3.462824e-01
6.083585e-01,3.486476e-01
5.998899e-01,3.486476e-01
5.894515e-01,3.486476e-01
5.894515e-01,3.583288e-01
5.919476e-01,3.583288e-01
5.919476e-01,3.679377e-01
5.919476e-01,3.679377e-01
5.919476e-01,3.669220e-01
5.888940e-01,3.669220e-01
5.943657e-01,3.669220e-01
6.081846e-01,3.669220e-01
6.081846e-01,3.632209e-01
5.963442e-01,3.632209e-01
5.781008e-01,3.632209e-01
5.781008e-01,3.944047e-01
5.730239e-01,3.944047e-01
5.730239e-01,4.009611e-01
5.802213e-01,4.009611e-01
5.752805e-01,4.009611e-01
5.670252e-01,4.009611e-01
5.725783e-01,4.009611e-01
5.725783e-01,3.926099e-01
5.725783e-01,3.577363e-01
5.725783e-01,3.577363e-01
5.725783e-01,3.618044e-01
5.725783e-01,3.335938e-01
6.186595e-01,3.335938e-01
6.186595e-01,3.246357e-01
6.383915e-01,3.246357e-01
6.383915e-01,3.246357e-01
6.300084e-01,3.246357e-01
6.300084e-01,3.070648e-01
6.300084e-01,3.070648e-01
6.300084e-01,2.925476e-01
6.248802e-01,2.925476e-01
6.248802e-01,2.925476e-01
6.248802e-01,2.925476e-01
6.002075e-01,2.925476e-01
6.002075e-01,2.991306e-01
6.002075e-01,2.882040e-01
6.002075e-01,2.882040e-01
5.981830e-01,2.882040e-01
6.211415e-01,2.882040e-01
6.129073e-01,2.882040e-01
6.129073e-01,2.931653e-01
6.221025e-01,2.931653e-01
6.073774e-01,2.931653e-01
6.073774e-01,2.898218e-01
6.073774e-01,2.898218e-01
6.073774e-01,2.949465e-01
6.073774e-01,3.408751e-01
6.089404e-01,3.408751e-01
6.089404e-01,3.393962e-01
6.089404e-01,3.264228e-01
6.258102e-01,3.264228e-01
6.565321e-01,3.264228e-01
6.414585e-01,3.264228e-01
6.151588e-01,3.264228e-01
6.032585e-01,3.264228e-01
6.122376e-01,3.264228e-01
6.122376e-01,3.263591e-01
6.260808e-01,3.263591e-01
6.178828e-01,3.263591e-01
6.487099e-01,3.263591e-01
6.487099e-01,3.237400e-01
6.487099e-01,3.237400e-01
6.258728e-01,3.237400e-01
6.258728e-01,3.237400e-01
6.258728e-01,3.194633e-01
6.503470e-01,3.194633e-01
6.503470e-01,3.194633e-01
6.503470e-01,3.194633e-01
6.418290e-01,3.194633e-01
6.418290e-01,3.506623e-01
6.418290e-01,3.358275e-01
6.585262e-01,3.358275e-01
6.585262e-01,3.609331e-01
6.585262e-01,3.574165e-01
6.585262e-01,3.724188e-01
6.733358e-01,3.724188e-01
6.503371e-01,3.724188e-01
6.503371e-01,3.896218e-01
6.460041e-01,3.896218e-01
6.460041e-01,3.982631e-01
6.505025e-01,3.982631e-01
6.505025e-01,4.200497e-01
6.726110e-01,4.200497e-01
6.567211e-01,4.200497e-01
6.567211e-01,4.200497e-01
6.687354e-01,4.200497e-01
6.687354e-01,4.336206e-01
6.687354e-01,4.564085e-01
6.902657e-01,4.564085e-01
6.684465e-01,4.564085e-01
6.243352e-01,4.564085e-01
6.243352e-01,4.815469e-01
6.243352e-01,4.594522e-01
6.101605e-01,4.594522e-01
6.031336e-01,4.594522e-01
6.153139e-01,4.594522e-01
6.155392e-01,4.594522e-01
6.155392e-01,4.529241e-01
6.155392e-01,4.659874e-01
6.155392e-01,4.681706e-01
6.155392e-01,4.769009e-01
6.293239e-01,4.769009e-01
5.961237e-01,4.769009e-01
5.961237e-01,4.729202e-01
5.871902e-01,4.729202e-01
5.862618e-01,4.729202e-01
5.862618e-01,4.446977e-01
5.877083e-01,4.446977e-01
5.877083e-01,4.495407e-01
5.877083e-01,4.315942e-01
5.893379e-01,4.315942e-01
6.046357e-01,4.315942e-01
6.046357e-01,4.372548e-01
5.876554e-01,4.372548e-01
